year,month,day,weekday,s_year,s_month,s_day,k_day,dekan_day,neteru_week,holy_week,holy_year,description
2024,July,27,Saturday,423,Heb Senseni,21,ZuHerp,Tcheserk,Shuf,,,
2024,July,28,Sunday,423,Heb Senseni,22,ZuZnuNt,Tcheserk,Shuf,,,
2024,July,29,Monday,423,Heb Senseni,23,ZuHmtNt,Tcheserk,Shuf,,,
2024,July,30,Tuesday,423,Heb Senseni,24,ZuFduNt,Tcheserk,Shuf,Day of Rest,,
2024,July,31,Wednesday,423,Heb Senseni,25,ZuDuaNt,Tcheserk,Shuf,Ancestral Holy Day,,
2024,August,1,Thursday,423,Heb Senseni,26,ZuZizNt,Tcheserk,Shuf,,,
2024,August,2,Friday,423,Heb Senseni,27,ZuZfhNt,Tcheserk,Shuf,,,
2024,August,3,Saturday,423,Heb Senseni,28,ZuHmnNt,Tcheserk,Shuf,,,
2024,August,4,Sunday,423,Heb Senseni,29,ZuPsdNt,Tcheserk,Shuf,Divine Holy Day,,
2024,August,5,Monday,423,Heb Senseni,30,ZuMetNt,Tcheserk,Shuf,Day of Rest,Birth of the Eyes of Heru,
2024,August,6,Tuesday,423,Mesut Re,1,ZuHerp,Remngery,Maat & Renenutet,,,
2024,August,7,Wednesday,423,Mesut Re,2,ZuZnuNt,Remngery,Maat & Renenutet,,,
2024,August,8,Thursday,423,Mesut Re,3,ZuHmtNt,Remngery,Maat & Renenutet,,,
2024,August,9,Friday,423,Mesut Re,4,ZuFduNt,Remngery,Maat & Renenutet,Day of Rest,,
2024,August,10,Saturday,423,Mesut Re,5,ZuDuaNt,Remngery,Maat & Renenutet,Ancestral Holy Day,,
2024,August,11,Sunday,423,Mesut Re,6,ZuZizNt,Remngery,Maat & Renenutet,,,
2024,August,12,Monday,423,Mesut Re,7,ZuZfhNt,Remngery,Maat & Renenutet,,,
2024,August,13,Tuesday,423,Mesut Re,8,ZuHmnNt,Remngery,Maat & Renenutet,,,
2024,August,14,Wednesday,423,Mesut Re,9,ZuPsdNt,Remngery,Maat & Renenutet,Divine Holy Day,,
2024,August,15,Thursday,423,Mesut Re,10,ZuMetNt,Remngery,Maat & Renenutet,Day of Rest,,
2024,August,16,Friday,423,Mesut Re,11,ZuHerp,Wart,Shes & Heru,,,
2024,August,17,Saturday,423,Mesut Re,12,ZuZnuNt,Wart,Shes & Heru,,,
2024,August,18,Sunday,423,Mesut Re,13,ZuHmtNt,Wart,Shes & Heru,,,
2024,August,19,Monday,423,Mesut Re,14,ZuFduNt,Wart,Shes & Heru,Day of Rest,,
2024,August,20,Tuesday,423,Mesut Re,15,ZuDuaNt,Wart,Shes & Heru,Ancestral Holy Day,,
2024,August,21,Wednesday,423,Mesut Re,16,ZuZizNt,Wart,Shes & Heru,,,
2024,August,22,Thursday,423,Mesut Re,17,ZuZfhNt,Wart,Shes & Heru,,,
2024,August,23,Friday,423,Mesut Re,18,ZuHmnNt,Wart,Shes & Heru,,,
2024,August,24,Saturday,423,Mesut Re,19,ZuPsdNt,Wart,Shes & Heru,Divine Holy Day,,
2024,August,25,Sunday,423,Mesut Re,20,ZuMetNt,Wart,Shes & Heru,Day of Rest,,
2024,August,26,Monday,423,Mesut Re,21,ZuHerp,Pehwy Hery,Renut & Ist,,,
2024,August,27,Tuesday,423,Mesut Re,22,ZuZnuNt,Pehwy Hery,Renut & Ist,,,
2024,August,28,Wednesday,423,Mesut Re,23,ZuHmtNt,Pehwy Hery,Renut & Ist,,,
2024,August,29,Thursday,423,Mesut Re,24,ZuFduNt,Pehwy Hery,Renut & Ist,Day of Rest,,
2024,August,30,Friday,423,Mesut Re,25,ZuDuaNt,Pehwy Hery,Renut & Ist,Ancestral Holy Day,,
2024,August,31,Saturday,423,Mesut Re,26,ZuZizNt,Pehwy Hery,Renut & Ist,,,
2024,September,1,Sunday,423,Mesut Re,27,ZuZfhNt,Pehwy Hery,Renut & Ist,,,
2024,September,2,Monday,423,Mesut Re,28,ZuHmnNt,Pehwy Hery,Renut & Ist,,,
2024,September,3,Tuesday,423,Mesut Re,29,ZuPsdNt,Pehwy Hery,Renut & Ist,Divine Holy Day,,
2024,September,4,Wednesday,423,Mesut Re,30,ZuMetNt,Pehwy Hery,Renut & Ist,Day of Rest,,
2024,September,5,Thursday,423,Nwt,1,ZuHerp,Nwt,,,Birthday of Wsr,
2024,September,6,Friday,423,Nwt,2,ZuZnuNt,Nwt,,,Birthday of Heru Ur,
2024,September,7,Saturday,423,Nwt,3,ZuHmtNt,Nwt,,,Birthday of Seth,
2024,September,8,Sunday,423,Nwt,4,ZuFduNt,Nwt,,,Birthday of Aishat,
2024,September,9,Monday,423,Nwt,5,ZuDuaNt,Nwt,,,Birthday of Nebfest,
